tax_id,genus_tax_id,name,category,is_phage,sample,condition,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length
983544,291183,Lacinutrix sp. 5H-3-7-4,bacteria,FALSE,roomtemp,flowthrough,83.13947147,319,1,313,84.3798,895.531
227942,1578,Lactobacillus gastricus,bacteria,FALSE,frozen,filter,10.59809883,42,1,40,88.7571,205.8
2047876,-200010662,Lake Baikal phage Baikal-20-5m-C28,viruses,TRUE,frozen,flowthrough,20.01947231,61,1,15,84.7321,66.7818
2678605,331615,Lamtostyla gui,eukaryota,FALSE,frozen,filter,24.72889726,98,2,79,97.7027,58.5169
114681,114680,Laurentiella strenua,eukaryota,FALSE,frozen,filter,28.51393255,113,1,19,85.9187,102.259
114681,114680,Laurentiella strenua,eukaryota,FALSE,roomtemp,filter,59.85144694,199,1,121,85.7363,366.396
2719912,283735,Leeuwenhoekiella sp. ZYFB001,bacteria,FALSE,roomtemp,filter,18.64718447,62,1,52,82.9217,211.783
28085,445,Legionella cincinnatiensis,bacteria,FALSE,roomtemp,filter,8.421309117,28,1,28,82.812,128
96230,445,Legionella fallonii,bacteria,FALSE,roomtemp,filter,167.2231382,556,1,545,92.3844,403.574
45065,445,Legionella geestiana,bacteria,FALSE,roomtemp,filter,94.13820548,313,1,305,81.8212,311.068
449,445,Legionella hackeliae,bacteria,FALSE,frozen,filter,48.95312314,194,2,188,99.7448,98.7869
456,445,Legionella jordanis,bacteria,FALSE,roomtemp,filter,440.9156845,1466,1,1461,87.269,1072.28
450,445,Legionella longbeachae,bacteria,FALSE,frozen,filter,128.4388643,509,4,508,99.9807,112.193
29423,445,Legionella oakridgensis,bacteria,FALSE,frozen,filter,10.09342745,40,1,36,87.568,183.375
29423,445,Legionella oakridgensis,bacteria,FALSE,roomtemp,flowthrough,76.88446421,295,2,294,88.3978,72.0258
29423,445,Legionella oakridgensis,bacteria,FALSE,roomtemp,filter,73.38569373,244,2,237,87.8246,71.984
2708020,445,Legionella sp. TUM19329,bacteria,FALSE,roomtemp,filter,9.022831196,30,1,26,84.1385,138.633
66969,445,Legionella waltersii,bacteria,FALSE,roomtemp,flowthrough,11.98876391,46,1,36,99.0605,99.0789
2304654,2304653,Leiocephalium pseudosanguineum,eukaryota,FALSE,frozen,filter,60.56056471,240,2,235,94.1159,66.5581
1932355,1932351,Leiochrides sp. 2_ST2018,eukaryota,FALSE,frozen,filter,74.94369883,297,1,296,90.1073,422.602
1932355,1932351,Leiochrides sp. 2_ST2018,eukaryota,FALSE,roomtemp,filter,89.32602884,297,1,297,89.835,423
5664,5658,Leishmania major,eukaryota,FALSE,roomtemp,filter,482.1199469,1603,1,1264,90.6947,417.033
5664,5658,Leishmania major,eukaryota,FALSE,roomtemp,flowthrough,119.3663885,458,1,452,89.7172,1130.44
5679,5658,Leishmania panamensis,eukaryota,FALSE,roomtemp,filter,1983.218297,6594,2,6581,94.1035,391.086
1396826,191028,Leisingera aquaemixtae,bacteria,FALSE,frozen,flowthrough,59.73022887,182,3,178,97.4184,167.823
1396826,191028,Leisingera aquaemixtae,bacteria,FALSE,roomtemp,filter,178.3512966,593,1,567,85.103,310.827
2301529,-200010744,Lentibacter virus vB_LenP_ICBM2,viruses,TRUE,frozen,flowthrough,57.1047243,174,2,11,94.3492,80.9817
2301529,-200010744,Lentibacter virus vB_LenP_ICBM2,viruses,TRUE,roomtemp,flowthrough,237.9509011,913,28,428,94.8104,235.324
2301530,-200010744,Lentibacter virus vB_LenP_ICBM3,viruses,TRUE,roomtemp,flowthrough,12.77063982,49,1,19,91.5917,152.062
231622,231621,Lepadella patella,eukaryota,FALSE,frozen,filter,38.85969569,154,2,149,88.3967,373.947
107758,66470,Lepidodinium chlorophorum,eukaryota,FALSE,frozen,filter,10.85043451,43,1,28,96.6057,271
170620,92975,Leptolegnia sp. CBS 177.86,eukaryota,FALSE,frozen,filter,218.77504,867,1,867,95.3125,192
157538,5683,Leptomonas pyrrhocoris,eukaryota,FALSE,roomtemp,filter,130.2295303,433,1,394,92.0757,180.835
1936241,-200081544,Leucettidae sp. Sp11,eukaryota,FALSE,frozen,filter,16.90649098,67,1,66,96.5469,61.2632
299206,299205,Leucocryptos marina,eukaryota,FALSE,frozen,filter,1551.864471,6150,12,5846,99.6558,460.901
299206,299205,Leucocryptos marina,eukaryota,FALSE,frozen,flowthrough,41.67988498,127,2,74,99.8575,164.875
1573495,1573494,Levanderina fissa,eukaryota,FALSE,frozen,filter,246.5319655,977,1,971,99.3342,314.635
2027243,-200011989,Leviviridae sp.,viruses,TRUE,frozen,flowthrough,12.14295862,37,1,8,85.3321,70.2286
555756,555755,Leyanella arenaria,eukaryota,FALSE,frozen,filter,8.579413335,34,1,31,99.3207,90.2414
555756,555755,Leyanella arenaria,eukaryota,FALSE,roomtemp,filter,976.2703354,3246,1,3246,96.226,53
2115823,210597,Licmophora sp.,eukaryota,FALSE,frozen,filter,22.71021177,90,1,21,91.9775,180.07
1555112,1676651,Limnochorda pilosa,bacteria,FALSE,roomtemp,filter,10.82739744,36,1,35,90.6787,65.2353
187800,6223,Lineus sanguineus,eukaryota,FALSE,roomtemp,filter,213.5403383,710,1,709,88.1282,100.956
160621,160620,Lingulodinium polyedra,eukaryota,FALSE,frozen,filter,22.71021177,90,1,51,83.3177,134.045
418701,418700,Litoricola lipolytica,bacteria,FALSE,frozen,flowthrough,803.7325852,2449,2,2438,90.5181,821.59
418701,418700,Litoricola lipolytica,bacteria,FALSE,frozen,filter,149.8873977,594,2,572,86.0692,225.624
418701,418700,Litoricola lipolytica,bacteria,FALSE,roomtemp,flowthrough,1529.088649,5867,2,5721,89.6652,777.529
418701,418700,Litoricola lipolytica,bacteria,FALSE,roomtemp,filter,699.8709398,2327,3,2278,87.4943,360.753
1204385,1215913,Litorilinea aerophila,bacteria,FALSE,frozen,filter,21.95320471,87,1,44,90.717,162.663
1204385,1215913,Litorilinea aerophila,bacteria,FALSE,frozen,flowthrough,12.79933476,39,1,19,91.0698,125.595
74820,74819,Lotharella vacuolata,eukaryota,FALSE,frozen,filter,7.570070589,30,1,25,92.8883,67.8667
225159,72691,Lottia digitalis,eukaryota,FALSE,frozen,filter,11.85977726,47,1,47,96.552,58
225164,72691,Lottia gigantea,eukaryota,FALSE,roomtemp,filter,6.917503917,23,1,12,88.2419,77.8696
2480966,61661,Lumbriculus sp. EZ-2019,eukaryota,FALSE,frozen,filter,14.63546981,58,1,56,91.0646,233.138
1631234,449810,Lutimonas sp. KHS05,bacteria,FALSE,frozen,filter,11.85977726,47,1,47,100,228
696186,1056809,Lynnella semiglobulosa,eukaryota,FALSE,frozen,filter,16.90649098,67,1,27,98.3785,131.241
696186,1056809,Lynnella semiglobulosa,eukaryota,FALSE,roomtemp,filter,6.315981837,21,1,21,80.263,228
192395,120441,Lyonsia kawamurai,eukaryota,FALSE,frozen,filter,6.560727844,26,1,20,87.0254,239.231
2714936,68,Lysobacter sp. HDW10,bacteria,FALSE,roomtemp,flowthrough,141.5195392,543,1,541,95.684,115.673
2290922,68,Lysobacter sp. TY2-98,bacteria,FALSE,roomtemp,filter,14.73729095,49,1,44,89.8962,88.5106
1712316,99225,Macrocheles sp. ARP-2015,eukaryota,FALSE,frozen,filter,5.046713726,20,1,19,95.4501,70.2632
518672,190427,Maera danae,eukaryota,FALSE,frozen,filter,13.37379137,53,1,53,93.7959,274
221722,136088,Malawimonas californiana,eukaryota,FALSE,frozen,filter,19.17751216,76,1,76,90.845,142
136089,136088,Malawimonas jakobiformis,eukaryota,FALSE,roomtemp,filter,21.95555591,73,1,7,90.4141,73.873
52547,2988,Mallomonas akrokomos,eukaryota,FALSE,roomtemp,filter,506.4815912,1684,3,1615,86.5768,566.465
52547,2988,Mallomonas akrokomos,eukaryota,FALSE,roomtemp,flowthrough,45.60942792,175,2,155,91.4091,176.256
64709,2988,Mallomonas asmundae,eukaryota,FALSE,frozen,filter,266.2141491,1055,5,1022,91.8354,212.479
64709,2988,Mallomonas asmundae,eukaryota,FALSE,frozen,flowthrough,14.11208704,43,1,39,93.3468,291.561
64709,2988,Mallomonas asmundae,eukaryota,FALSE,roomtemp,filter,892.3580053,2967,2,2942,95.3431,349.297
64709,2988,Mallomonas asmundae,eukaryota,FALSE,roomtemp,flowthrough,630.1919812,2418,2,2339,91.9967,315.612
52549,2988,Mallomonas caudata,eukaryota,FALSE,roomtemp,flowthrough,60.20444485,231,1,196,92.3322,94.0805
1677027,2988,Mallomonas crassisquama,eukaryota,FALSE,roomtemp,flowthrough,115.9782596,445,1,443,93.2985,282.869
1261422,2988,Mallomonas kalinae,eukaryota,FALSE,roomtemp,flowthrough,457.3974057,1755,6,1737,89.1071,318.087
984181,2988,Mallomonas mangofera,eukaryota,FALSE,roomtemp,flowthrough,10.16438679,39,1,26,94.2101,90.4595
984181,2988,Mallomonas mangofera,eukaryota,FALSE,roomtemp,filter,8.722070156,29,1,21,94.219,92
52550,2988,Mallomonas matvienkoae,eukaryota,FALSE,roomtemp,flowthrough,19.02564708,73,2,49,90.8003,68.4426
2989,2988,Mallomonas papillosa,eukaryota,FALSE,roomtemp,flowthrough,334.9035136,1285,3,1213,90.421,391.392
2989,2988,Mallomonas papillosa,eukaryota,FALSE,roomtemp,filter,105.867886,352,1,339,96.9607,258.271
984267,2988,Mallomonas pseudocratis,eukaryota,FALSE,roomtemp,flowthrough,17.72252056,68,3,62,88.1073,76.2698
2003107,2988,Mallomonas sp.,eukaryota,FALSE,roomtemp,filter,60.75373006,202,2,196,97.0886,136.668
2003107,2988,Mallomonas sp.,eukaryota,FALSE,roomtemp,flowthrough,16.68001935,64,2,46,94.4418,101.77
2990,2988,Mallomonas striata,eukaryota,FALSE,frozen,filter,14.63546981,58,1,48,87.4997,253.569
2990,2988,Mallomonas striata,eukaryota,FALSE,roomtemp,filter,91.13059508,303,1,297,91.8869,215.202
457355,2988,Mallomonas tonsurata,eukaryota,FALSE,roomtemp,flowthrough,25.02002903,96,1,82,94.148,70.2778
1677818,2988,Mallomonas torquata,eukaryota,FALSE,frozen,filter,87.81281884,348,2,346,93.898,174.061
687948,41876,Mamiella gilva,eukaryota,FALSE,frozen,filter,1243.510262,4928,8,4787,97.5011,504.288
687948,41876,Mamiella gilva,eukaryota,FALSE,frozen,flowthrough,21.66041267,66,1,22,98.8341,81.7273
687948,41876,Mamiella gilva,eukaryota,FALSE,roomtemp,flowthrough,219.4465046,842,4,818,99.3215,531.62
687948,41876,Mamiella gilva,eukaryota,FALSE,roomtemp,filter,90.22831196,300,1,291,99.9508,144.566
41877,41876,Mamiella sp.,eukaryota,FALSE,frozen,filter,12.36444863,49,1,10,98.1862,101.933
13608,13607,Mantoniella squamata,eukaryota,FALSE,frozen,filter,164.7752032,653,4,612,95.6153,210.543
77300,2315349,Margalefidinium polykrikoides,eukaryota,FALSE,frozen,filter,23.21488314,92,1,75,82.6496,755.289
2692924,-200,Marine virus AFVG_117M12,viruses,FALSE,frozen,flowthrough,8.861077909,27,1,21,91.95,76.0385
2692943,-200,Marine virus AFVG_117M3,viruses,FALSE,frozen,flowthrough,16.73759161,51,1,25,84.6043,213.583
2692946,-200,Marine virus AFVG_117M32,viruses,FALSE,frozen,flowthrough,47.25908218,144,2,68,87.3418,148.54
2692951,-200,Marine virus AFVG_117M37,viruses,FALSE,frozen,flowthrough,109.6148156,334,5,156,88.35,217.933
2692956,-200,Marine virus AFVG_117M41,viruses,FALSE,frozen,flowthrough,93.20541208,284,5,128,86.4817,246.255
2692957,-200,Marine virus AFVG_117M42,viruses,FALSE,frozen,flowthrough,91.56447173,279,6,102,88.2578,184.71
2692966,-200,Marine virus AFVG_117M50,viruses,FALSE,frozen,flowthrough,93.53360015,285,2,201,83.7483,108.785
2692972,-200,Marine virus AFVG_117M56,viruses,FALSE,frozen,flowthrough,24.94229337,76,1,8,92.2022,84.4444
2692978,-200,Marine virus AFVG_117M61,viruses,FALSE,frozen,flowthrough,149.6537602,456,8,216,89.4459,238.947
2692981,-200,Marine virus AFVG_117M64,viruses,FALSE,frozen,flowthrough,95.50272858,291,5,183,87.241,168.046
2692993,-200,Marine virus AFVG_117M75,viruses,FALSE,frozen,flowthrough,31.83424286,97,3,44,84.8396,155.133
2693009,-200,Marine virus AFVG_117M9,viruses,FALSE,frozen,flowthrough,178.2061224,543,1,475,81.5763,227.891
2693051,-200,Marine virus AFVG_250M1031,viruses,FALSE,frozen,flowthrough,10.17383019,31,2,12,85.9703,125.323
2693063,-200,Marine virus AFVG_250M1042,viruses,FALSE,frozen,flowthrough,8.204701768,25,1,15,85.4928,185
2693196,-200,Marine virus AFVG_250M1162,viruses,FALSE,frozen,flowthrough,9.845642121,30,1,29,89.9906,58.7857
2693240,-200,Marine virus AFVG_250M1201,viruses,FALSE,roomtemp,flowthrough,6.255007258,24,1,21,82.2815,338.458
2693300,-200,Marine virus AFVG_250M171,viruses,FALSE,frozen,flowthrough,8.204701768,25,1,23,95.5516,56.2083
2693363,-200,Marine virus AFVG_250M226,viruses,FALSE,roomtemp,flowthrough,13.03126512,50,1,25,85.3787,138.681
2693434,-200,Marine virus AFVG_250M290,viruses,FALSE,frozen,flowthrough,7.220137556,22,1,11,84.7724,103.667
2693453,-200,Marine virus AFVG_250M307,viruses,FALSE,roomtemp,flowthrough,8.079384374,31,1,6,86.3701,105.423
2693457,-200,Marine virus AFVG_250M310,viruses,FALSE,frozen,flowthrough,65.63761414,200,1,192,83.4921,862.323
2693557,-200,Marine virus AFVG_250M392,viruses,FALSE,frozen,flowthrough,9.845642121,30,1,8,87.1252,95.8462
2693560,-200,Marine virus AFVG_250M395,viruses,FALSE,roomtemp,flowthrough,14.07376633,54,1,32,82.9795,75.3922
2693609,-200,Marine virus AFVG_250M439,viruses,FALSE,roomtemp,flowthrough,7.818759072,30,1,23,83.9193,200.92
2693614,-200,Marine virus AFVG_250M443,viruses,FALSE,roomtemp,flowthrough,10.16438679,39,2,30,83.7218,192.471
2693642,-200,Marine virus AFVG_250M469,viruses,FALSE,frozen,flowthrough,7.876513697,24,1,6,88.6932,84.5
2693671,-200,Marine virus AFVG_250M495,viruses,FALSE,frozen,flowthrough,8.204701768,25,1,11,86.6443,151.783
2693684,-200,Marine virus AFVG_250M506,viruses,FALSE,frozen,flowthrough,57.76110044,176,4,61,87.569,161.353
2693973,-200,Marine virus AFVG_250M767,viruses,FALSE,frozen,flowthrough,96.48729279,294,8,242,83.9745,423.596
2693973,-200,Marine virus AFVG_250M767,viruses,FALSE,roomtemp,flowthrough,12.24938921,47,1,13,89.4115,112.149
2694004,-200,Marine virus AFVG_250M795,viruses,FALSE,frozen,flowthrough,24.28591723,74,1,70,84.9011,86.6667
2694064,-200,Marine virus AFVG_250M849,viruses,FALSE,frozen,flowthrough,9.517454051,29,1,18,86.2052,76
2694097,-200,Marine virus AFVG_250M879,viruses,FALSE,frozen,flowthrough,10.50201826,32,1,14,87.3838,198.219
2694097,-200,Marine virus AFVG_250M879,viruses,FALSE,roomtemp,flowthrough,7.818759072,30,1,16,89.2937,78.9286
2694123,-200,Marine virus AFVG_250M901,viruses,FALSE,frozen,flowthrough,9.517454051,29,1,19,82.7567,253.778
2694231,-200,Marine virus AFVG_25M1,viruses,FALSE,frozen,flowthrough,42.66444919,130,3,31,87.988,105.577
2694232,-200,Marine virus AFVG_25M10,viruses,FALSE,frozen,flowthrough,46.60270604,142,3,84,86.0111,213.477
2694241,-200,Marine virus AFVG_25M108,viruses,FALSE,roomtemp,flowthrough,6.51563256,25,2,17,84.1833,165.04
2694243,-200,Marine virus AFVG_25M11,viruses,FALSE,frozen,flowthrough,81.71882961,249,3,145,89.0073,125.749
2694265,-200,Marine virus AFVG_25M13,viruses,FALSE,frozen,flowthrough,10.83020633,33,1,11,84.7806,88.9355
2694308,-200,Marine virus AFVG_25M169,viruses,FALSE,frozen,flowthrough,218.9014432,667,1,655,81.4091,121.902
2694318,-200,Marine virus AFVG_25M178,viruses,FALSE,roomtemp,flowthrough,63.59257379,244,1,24,88.2609,78.3739
2694355,-200,Marine virus AFVG_25M209,viruses,FALSE,frozen,flowthrough,193.9591498,591,1,581,83.2332,147.801
2694382,-200,Marine virus AFVG_25M233,viruses,FALSE,frozen,flowthrough,9.517454051,29,1,17,85.7522,125.929
2694386,-200,Marine virus AFVG_25M237,viruses,FALSE,frozen,flowthrough,54.80740781,167,1,152,85.0128,94.8365
2694389,-200,Marine virus AFVG_25M24,viruses,FALSE,frozen,flowthrough,32.16243093,98,2,16,87.4783,81.5
2694400,-200,Marine virus AFVG_25M25,viruses,FALSE,frozen,flowthrough,27.23960987,83,2,39,85.2814,69.8312
2694400,-200,Marine virus AFVG_25M25,viruses,FALSE,roomtemp,flowthrough,734.4421022,2818,1,2806,81.6131,151.566
2694410,-200,Marine virus AFVG_25M259,viruses,FALSE,roomtemp,flowthrough,6.776257862,26,1,12,85.7887,165.417
2694429,-200,Marine virus AFVG_25M276,viruses,FALSE,frozen,flowthrough,10.17383019,31,1,27,85.6828,107.931
2694443,-200,Marine virus AFVG_25M289,viruses,FALSE,frozen,flowthrough,18.37853196,56,1,41,83.7462,140.309
2694443,-200,Marine virus AFVG_25M289,viruses,FALSE,roomtemp,flowthrough,7.297508467,28,1,25,82.9418,158.5
2694444,-200,Marine virus AFVG_25M29,viruses,FALSE,frozen,flowthrough,48.24364639,147,5,65,87.9862,141.17
2694444,-200,Marine virus AFVG_25M29,viruses,FALSE,roomtemp,flowthrough,32.5781628,125,1,82,83.3197,220.765
2694476,-200,Marine virus AFVG_25M318,viruses,FALSE,roomtemp,flowthrough,8.600634979,33,1,4,87.9122,81.2727
2694481,-200,Marine virus AFVG_25M322,viruses,FALSE,frozen,flowthrough,47.91545832,146,2,22,89.1439,72.3732
2694481,-200,Marine virus AFVG_25M322,viruses,FALSE,roomtemp,flowthrough,83.92134737,322,1,17,87.0482,87.5728
2694481,-200,Marine virus AFVG_25M322,viruses,FALSE,roomtemp,filter,7.218264957,24,1,16,81.539,246.583
2694486,-200,Marine virus AFVG_25M327,viruses,FALSE,frozen,flowthrough,46.27451797,141,3,78,86.4608,349.758
2694507,-200,Marine virus AFVG_25M346,viruses,FALSE,frozen,flowthrough,658.6734579,2007,3,1906,81.9128,418.291
2694508,-200,Marine virus AFVG_25M347,viruses,FALSE,frozen,flowthrough,10.50201826,32,1,5,87.1305,86.8333
2694523,-200,Marine virus AFVG_25M360,viruses,FALSE,frozen,flowthrough,20.67584845,63,2,34,87.3922,121.596
2694529,-200,Marine virus AFVG_25M366,viruses,FALSE,frozen,flowthrough,6.891949485,21,1,21,89.286,84
2694535,-200,Marine virus AFVG_25M371,viruses,FALSE,roomtemp,flowthrough,8.340009677,32,1,19,89.1023,64.8064
2694543,-200,Marine virus AFVG_25M379,viruses,FALSE,frozen,flowthrough,22.97316495,70,3,57,90.095,244.892
2694570,-200,Marine virus AFVG_25M402,viruses,FALSE,frozen,flowthrough,14.76846318,45,1,37,85.2084,114.419
2694577,-200,Marine virus AFVG_25M409,viruses,FALSE,frozen,flowthrough,8.532889838,26,1,7,89.7027,104.458
2694580,-200,Marine virus AFVG_25M411,viruses,FALSE,frozen,flowthrough,42.66444919,130,3,62,86.9882,245.447
2694580,-200,Marine virus AFVG_25M411,viruses,FALSE,roomtemp,flowthrough,20.32877359,78,2,27,86.2312,121.757
2694603,-200,Marine virus AFVG_25M432,viruses,FALSE,frozen,flowthrough,20.67584845,63,3,40,86.1151,135.068
2694639,-200,Marine virus AFVG_25M465,viruses,FALSE,roomtemp,flowthrough,5.47313135,21,1,14,88.3484,107.2
2694640,-200,Marine virus AFVG_25M466,viruses,FALSE,frozen,flowthrough,17.39396775,53,3,43,88.4413,229.226
2694656,-200,Marine virus AFVG_25M480,viruses,FALSE,frozen,flowthrough,38.0698162,116,2,47,87.2368,130.536
2694671,-200,Marine virus AFVG_25M494,viruses,FALSE,frozen,flowthrough,17.39396775,53,1,7,90.5503,70.6538
2694671,-200,Marine virus AFVG_25M494,viruses,FALSE,roomtemp,flowthrough,14.85564224,57,1,29,86.052,186.396
2694687,-200,Marine virus AFVG_25M508,viruses,FALSE,frozen,flowthrough,10.83020633,33,1,11,86.0273,148.742
2694729,-200,Marine virus AFVG_25M546,viruses,FALSE,frozen,flowthrough,41.02350884,125,1,109,85.3864,75.7934
2694732,-200,Marine virus AFVG_25M549,viruses,FALSE,roomtemp,flowthrough,7.297508467,28,1,12,83.8365,131.375
2694739,-200,Marine virus AFVG_25M555,viruses,FALSE,frozen,flowthrough,22.64497688,69,2,16,88.7838,116.809
2694739,-200,Marine virus AFVG_25M555,viruses,FALSE,roomtemp,flowthrough,8.861260282,34,1,6,88.9743,95.4706
2694742,-200,Marine virus AFVG_25M558,viruses,FALSE,frozen,flowthrough,355.0994925,1082,8,964,83.4483,1199.43
2694742,-200,Marine virus AFVG_25M558,viruses,FALSE,roomtemp,flowthrough,46.39130383,178,5,84,88.449,154.393
2694744,-200,Marine virus AFVG_25M56,viruses,FALSE,frozen,flowthrough,31.17786672,95,1,13,89.5308,71.7582
2694748,-200,Marine virus AFVG_25M563,viruses,FALSE,frozen,flowthrough,15.09665125,46,1,11,87.9557,100.304
2694748,-200,Marine virus AFVG_25M563,viruses,FALSE,roomtemp,flowthrough,10.6856374,41,1,11,87.7337,149.925
2694756,-200,Marine virus AFVG_25M60,viruses,FALSE,frozen,flowthrough,38.39800427,117,1,35,88.3678,165.823
2694761,-200,Marine virus AFVG_25M65,viruses,FALSE,roomtemp,flowthrough,6.255007258,24,1,8,87.1047,112.292
2694770,-200,Marine virus AFVG_25M73,viruses,FALSE,frozen,flowthrough,34.45974742,105,2,25,87.3198,105.948
2694774,-200,Marine virus AFVG_25M77,viruses,FALSE,frozen,flowthrough,41.35169691,126,2,72,85.8392,103.934
2694777,-200,Marine virus AFVG_25M8,viruses,FALSE,frozen,flowthrough,10.50201826,32,1,8,85.8333,91.4643
2694779,-200,Marine virus AFVG_25M81,viruses,FALSE,frozen,flowthrough,38.39800427,117,2,30,85.8595,111.255
2694781,-200,Marine virus AFVG_25M83,viruses,FALSE,roomtemp,flowthrough,12.77063982,49,2,31,90.9268,68.7143
2694782,-200,Marine virus AFVG_25M84,viruses,FALSE,frozen,flowthrough,46.93089411,143,3,57,87.9735,138.467
2694784,-200,Marine virus AFVG_25M86,viruses,FALSE,frozen,flowthrough,61.04298115,186,3,79,87.0809,179.388
2694785,-200,Marine virus AFVG_25M87,viruses,FALSE,frozen,flowthrough,197.8974066,603,6,379,86.7934,166.183
2694788,-200,Marine virus AFVG_25M9,viruses,FALSE,frozen,flowthrough,40.03894463,122,2,67,86.2821,210.5
2694789,-200,Marine virus AFVG_25M90,viruses,FALSE,frozen,flowthrough,61.37116922,187,4,65,88.1404,145.433
2694790,-200,Marine virus AFVG_25M91,viruses,FALSE,frozen,flowthrough,58.41747659,178,2,88,84.348,175.589
2694797,-200,Marine virus AFVG_25M98,viruses,FALSE,roomtemp,flowthrough,6.776257862,26,1,8,92.2502,67.7692
2162683,-200010662,Marine virus AG-345-D19,viruses,TRUE,roomtemp,flowthrough,5.47313135,21,1,10,82.3865,100.2
